our_faction,barb_faction,budget,spacing,scenario,mix,margin,sd,sem,wins_of
Cortex,Armada,6000,56,field25,sumo,-0.27,0.0,0.0,0/24
Cortex,Armada,6000,56,field25,pyro,-0.428,0.08,0.016,0/24
Cortex,Armada,6000,56,field25,hrk,-0.8,0.0,0.0,0/24
Cortex,Armada,6000,56,field25,mort,-0.527,0.035,0.007,0/24
Cortex,Armada,6000,56,field25,termite,0.433,0.03,0.006,24/24
Cortex,Armada,6000,56,field25,amph,-0.335,0.027,0.005,0/24
Cortex,Armada,6000,56,field25,t1+can,0.461,0.035,0.007,24/24
Cortex,Armada,6000,56,field25,t1+sumo,0.193,0.07,0.014,24/24
Cortex,Armada,6000,56,field25,t1+pyro,-0.293,0.089,0.018,0/24
Cortex,Armada,6000,56,field25,t1+hrk,-0.34,0.08,0.016,0/24
Cortex,Armada,6000,56,field25,t1+mort,-0.197,0.058,0.012,0/24
Cortex,Armada,6000,56,field25,t1+termite,0.095,0.087,0.018,20/24
Cortex,Armada,6000,56,field25,can+mort,0.509,0.084,0.017,24/24
Cortex,Armada,6000,56,field25,can+hrk,0.551,0.039,0.008,24/24
Cortex,Armada,6000,56,field25,termite+mort,0.435,0.215,0.044,21/24
Cortex,Armada,6000,56,field25,thud+can,0.495,0.028,0.006,24/24
Cortex,Armada,6000,56,field25,t1+can+mort,0.449,0.033,0.007,24/24
Cortex,Armada,6000,56,field25,t1+can(25),0.163,0.076,0.016,24/24
Cortex,Armada,6000,56,field25,t1+can(75),0.48,0.025,0.005,24/24
Cortex,Armada,6000,160,field25,t1-line,-0.168,0.038,0.008,0/24
Cortex,Armada,6000,160,field25,t1-thud,-0.28,0.027,0.005,0/24
Cortex,Armada,6000,160,field25,can,0.728,0.012,0.002,24/24
Cortex,Armada,6000,160,field25,sumo,0.49,0.0,0.0,24/24
Cortex,Armada,6000,160,field25,pyro,-0.055,0.1,0.02,8/24
Cortex,Armada,6000,160,field25,hrk,-0.741,0.003,0.001,0/24
Cortex,Armada,6000,160,field25,mort,-0.542,0.023,0.005,0/24
Cortex,Armada,6000,160,field25,termite,0.725,0.025,0.005,24/24
Cortex,Armada,6000,160,field25,amph,0.342,0.018,0.004,24/24
Cortex,Armada,6000,160,field25,t1+can,0.627,0.02,0.004,24/24
Cortex,Armada,6000,160,field25,t1+sumo,0.281,0.058,0.012,24/24
Cortex,Armada,6000,160,field25,t1+pyro,-0.077,0.088,0.018,5/24
Cortex,Armada,6000,160,field25,t1+hrk,-0.128,0.133,0.027,3/24
Cortex,Armada,6000,160,field25,t1+mort,-0.165,0.078,0.016,1/24
Cortex,Armada,6000,160,field25,t1+termite,0.458,0.02,0.004,24/24
Cortex,Armada,6000,160,field25,can+mort,0.699,0.022,0.005,24/24
Cortex,Armada,6000,160,field25,can+hrk,0.721,0.01,0.002,24/24
Cortex,Armada,6000,160,field25,termite+mort,0.609,0.021,0.004,24/24
Cortex,Armada,6000,160,field25,thud+can,0.655,0.041,0.008,24/24
Cortex,Armada,6000,160,field25,t1+can+mort,0.589,0.084,0.017,24/24
Cortex,Armada,6000,160,field25,t1+can(25),0.445,0.056,0.012,24/24
Cortex,Armada,6000,160,field25,t1+can(75),0.646,0.017,0.003,24/24
Cortex,Armada,6000,56,t1only,t1-line,0.072,0.131,0.027,17/24
Cortex,Armada,6000,56,t1only,t1-thud,-0.084,0.074,0.015,2/24
Cortex,Armada,6000,56,t1only,can,0.351,0.012,0.002,24/24
Cortex,Armada,6000,56,t1only,sumo,-0.34,0.0,0.0,0/24
Cortex,Armada,6000,56,t1only,pyro,-0.287,0.1,0.02,0/24
Cortex,Armada,6000,56,t1only,hrk,-0.86,0.0,0.0,0/24
Cortex,Armada,6000,56,t1only,mort,-0.592,0.033,0.007,0/24
Cortex,Armada,6000,56,t1only,termite,0.442,0.013,0.003,24/24
Cortex,Armada,6000,56,t1only,amph,-0.398,0.011,0.002,0/24
Cortex,Armada,6000,56,t1only,t1+can,0.397,0.016,0.003,24/24
Cortex,Armada,6000,56,t1only,t1+sumo,0.297,0.057,0.012,24/24
Cortex,Armada,6000,56,t1only,t1+pyro,-0.202,0.089,0.018,0/24
Cortex,Armada,6000,56,t1only,t1+hrk,0.218,0.27,0.055,16/24
Cortex,Armada,6000,56,t1only,t1+mort,-0.182,0.087,0.018,1/24
Cortex,Armada,6000,56,t1only,t1+termite,0.268,0.016,0.003,24/24
Cortex,Armada,6000,56,t1only,can+mort,0.462,0.094,0.019,24/24
Cortex,Armada,6000,56,t1only,can+hrk,0.675,0.016,0.003,24/24
Cortex,Armada,6000,56,t1only,termite+mort,0.309,0.18,0.037,24/24
Cortex,Armada,6000,56,t1only,thud+can,0.465,0.008,0.002,24/24
Cortex,Armada,6000,56,t1only,t1+can+mort,0.463,0.039,0.008,24/24
Cortex,Armada,6000,56,t1only,t1+can(25),0.19,0.084,0.017,24/24
Cortex,Armada,6000,56,t1only,t1+can(75),0.485,0.031,0.006,24/24
Cortex,Armada,6000,160,t1only,t1-line,0.344,0.055,0.011,24/24
Cortex,Armada,6000,160,t1only,t1-thud,0.168,0.079,0.016,24/24
Cortex,Armada,6000,160,t1only,can,0.731,0.014,0.003,24/24
Cortex,Armada,6000,160,t1only,sumo,0.44,0.0,0.0,24/24
Cortex,Armada,6000,160,t1only,pyro,0.056,0.076,0.015,18/24
Cortex,Armada,6000,160,t1only,hrk,-0.794,0.005,0.001,0/24
Cortex,Armada,6000,160,t1only,mort,-0.583,0.016,0.003,0/24
Cortex,Armada,6000,160,t1only,termite,0.772,0.012,0.002,24/24
Cortex,Armada,6000,160,t1only,amph,0.553,0.015,0.003,24/24
Cortex,Armada,6000,160,t1only,t1+can,0.723,0.008,0.002,24/24
Cortex,Armada,6000,160,t1only,t1+sumo,0.396,0.046,0.009,24/24
Cortex,Armada,6000,160,t1only,t1+pyro,0.185,0.07,0.014,24/24
Cortex,Armada,6000,160,t1only,t1+hrk,0.255,0.189,0.039,20/24
Cortex,Armada,6000,160,t1only,t1+mort,0.282,0.105,0.021,23/24
Cortex,Armada,6000,160,t1only,t1+termite,0.584,0.02,0.004,24/24
Cortex,Armada,6000,160,t1only,can+mort,0.756,0.02,0.004,24/24
Cortex,Armada,6000,160,t1only,can+hrk,0.83,0.013,0.003,24/24
Cortex,Armada,6000,160,t1only,termite+mort,0.7,0.019,0.004,24/24
Cortex,Armada,6000,160,t1only,thud+can,0.714,0.012,0.002,24/24
Cortex,Armada,6000,160,t1only,t1+can+mort,0.678,0.015,0.003,24/24
Cortex,Armada,6000,160,t1only,t1+can(25),0.554,0.073,0.015,24/24
Cortex,Armada,6000,160,t1only,t1+can(75),0.739,0.012,0.002,24/24
Cortex,Armada,6000,56,base6-hold,t1-line,-0.336,0.019,0.004,0/24
Cortex,Armada,6000,56,base6-hold,t1-thud,-0.377,0.013,0.003,0/24
Cortex,Armada,6000,56,base6-hold,can,0.221,0.03,0.006,24/24
Cortex,Armada,6000,56,base6-hold,sumo,1.0,0.0,0.0,24/24
Cortex,Armada,6000,56,base6-hold,pyro,-0.525,0.018,0.004,0/24
Cortex,Armada,6000,56,base6-hold,hrk,-0.6,0.0,0.0,0/24
Cortex,Armada,6000,56,base6-hold,mort,-0.518,0.01,0.002,0/24
Cortex,Armada,6000,56,base6-hold,termite,0.012,0.067,0.014,14/24
Cortex,Armada,6000,56,base6-hold,amph,-0.364,0.018,0.004,0/24
Cortex,Armada,6000,56,base6-hold,t1+can,-0.325,0.024,0.005,0/24
Cortex,Armada,6000,56,base6-hold,t1+sumo,0.37,0.0,0.0,24/24
Cortex,Armada,6000,56,base6-hold,t1+pyro,-0.457,0.011,0.002,0/24
Cortex,Armada,6000,56,base6-hold,t1+hrk,-0.393,0.018,0.004,0/24
Cortex,Armada,6000,56,base6-hold,t1+mort,-0.423,0.009,0.002,0/24
Cortex,Armada,6000,56,base6-hold,t1+termite,-0.336,0.014,0.003,0/24
Cortex,Armada,6000,56,base6-hold,can+mort,-0.422,0.007,0.001,0/24
Cortex,Armada,6000,56,base6-hold,can+hrk,-0.095,0.049,0.01,0/24
Cortex,Armada,6000,56,base6-hold,termite+mort,-0.43,0.009,0.002,0/24
Cortex,Armada,6000,56,base6-hold,thud+can,-0.366,0.021,0.004,0/24
Cortex,Armada,6000,56,base6-hold,t1+can+mort,-0.426,0.013,0.003,0/24
Cortex,Armada,6000,56,base6-hold,t1+can(25),-0.33,0.019,0.004,0/24
Cortex,Armada,6000,56,base6-hold,t1+can(75),0.28,0.022,0.004,24/24
Cortex,Armada,6000,160,base6-hold,t1-line,0.097,0.104,0.021,17/24
Cortex,Armada,6000,160,base6-hold,t1-thud,-0.062,0.039,0.008,2/24
Cortex,Armada,6000,160,base6-hold,can,0.443,0.014,0.003,24/24
Cortex,Armada,6000,160,base6-hold,sumo,0.7,0.0,0.0,24/24
Cortex,Armada,6000,160,base6-hold,pyro,0.051,0.023,0.005,24/24
Cortex,Armada,6000,160,base6-hold,hrk,-0.56,0.0,0.0,0/24
Cortex,Armada,6000,160,base6-hold,mort,-0.373,0.022,0.004,0/24
Cortex,Armada,6000,160,base6-hold,termite,0.373,0.046,0.009,24/24
Cortex,Armada,6000,160,base6-hold,amph,0.301,0.029,0.006,24/24
Cortex,Armada,6000,160,base6-hold,t1+can,0.491,0.013,0.003,24/24
Cortex,Armada,6000,160,base6-hold,t1+sumo,0.21,0.0,0.0,24/24
Cortex,Armada,6000,160,base6-hold,t1+pyro,-0.24,0.019,0.004,0/24
Cortex,Armada,6000,160,base6-hold,t1+hrk,-0.252,0.029,0.006,0/24
Cortex,Armada,6000,160,base6-hold,t1+mort,-0.274,0.022,0.004,0/24
Cortex,Armada,6000,160,base6-hold,t1+termite,0.271,0.021,0.004,24/24
Cortex,Armada,6000,160,base6-hold,can+mort,0.507,0.085,0.017,24/24
Cortex,Armada,6000,160,base6-hold,can+hrk,0.477,0.011,0.002,24/24
Cortex,Armada,6000,160,base6-hold,termite+mort,-0.208,0.018,0.004,0/24
Cortex,Armada,6000,160,base6-hold,thud+can,0.439,0.028,0.006,24/24
Cortex,Armada,6000,160,base6-hold,t1+can+mort,0.326,0.042,0.009,24/24
Cortex,Armada,6000,160,base6-hold,t1+can(25),0.211,0.046,0.009,24/24
Cortex,Armada,6000,160,base6-hold,t1+can(75),0.499,0.01,0.002,24/24
Cortex,Armada,6000,56,base6-out,t1-line,-0.223,0.029,0.006,0/24
Cortex,Armada,6000,56,base6-out,t1-thud,-0.276,0.022,0.004,0/24
Cortex,Armada,6000,56,base6-out,can,-0.04,0.083,0.017,11/24
Cortex,Armada,6000,56,base6-out,sumo,0.43,0.0,0.0,24/24
Cortex,Armada,6000,56,base6-out,pyro,-0.419,0.064,0.013,0/24
Cortex,Armada,6000,56,base6-out,hrk,-0.85,0.002,0.0,0/24
Cortex,Armada,6000,56,base6-out,mort,-0.557,0.034,0.007,0/24
Cortex,Armada,6000,56,base6-out,termite,0.16,0.032,0.007,24/24
Cortex,Armada,6000,56,base6-out,amph,-0.359,0.022,0.004,0/24
Cortex,Armada,6000,56,base6-out,t1+can,0.049,0.102,0.021,14/24
Cortex,Armada,6000,56,base6-out,t1+sumo,0.328,0.012,0.002,24/24
Cortex,Armada,6000,56,base6-out,t1+pyro,-0.265,0.053,0.011,0/24
Cortex,Armada,6000,56,base6-out,t1+hrk,-0.247,0.032,0.007,0/24
Cortex,Armada,6000,56,base6-out,t1+mort,-0.271,0.029,0.006,0/24
Cortex,Armada,6000,56,base6-out,t1+termite,-0.096,0.048,0.01,0/24
Cortex,Armada,6000,56,base6-out,can+mort,-0.198,0.005,0.001,0/24
Cortex,Armada,6000,56,base6-out,can+hrk,0.216,0.067,0.014,24/24
Cortex,Armada,6000,56,base6-out,termite+mort,-0.182,0.006,0.001,0/24
Cortex,Armada,6000,56,base6-out,thud+can,-0.111,0.036,0.007,0/24
Cortex,Armada,6000,56,base6-out,t1+can+mort,-0.192,0.009,0.002,0/24
Cortex,Armada,6000,56,base6-out,t1+can(25),-0.02,0.096,0.02,8/24
Cortex,Armada,6000,56,base6-out,t1+can(75),0.18,0.033,0.007,24/24
Cortex,Armada,6000,160,base6-out,t1-line,-0.238,0.052,0.011,0/24
Cortex,Armada,6000,160,base6-out,t1-thud,-0.289,0.053,0.011,0/24
Cortex,Armada,6000,160,base6-out,can,0.498,0.012,0.003,24/24
Cortex,Armada,6000,160,base6-out,sumo,0.31,0.0,0.0,24/24
Cortex,Armada,6000,160,base6-out,pyro,-0.243,0.044,0.009,0/24
Cortex,Armada,6000,160,base6-out,hrk,-0.76,0.0,0.0,0/24
Cortex,Armada,6000,160,base6-out,mort,-0.614,0.024,0.005,0/24
Cortex,Armada,6000,160,base6-out,termite,0.461,0.033,0.007,24/24
Cortex,Armada,6000,160,base6-out,amph,0.205,0.031,0.006,24/24
Cortex,Armada,6000,160,base6-out,t1+can,0.388,0.022,0.004,24/24
Cortex,Armada,6000,160,base6-out,t1+sumo,0.157,0.083,0.017,24/24
Cortex,Armada,6000,160,base6-out,t1+pyro,-0.215,0.032,0.007,0/24
Cortex,Armada,6000,160,base6-out,t1+hrk,-0.25,0.039,0.008,0/24
Cortex,Armada,6000,160,base6-out,t1+mort,-0.237,0.039,0.008,0/24
Cortex,Armada,6000,160,base6-out,t1+termite,0.095,0.125,0.025,18/24
Cortex,Armada,6000,160,base6-out,can+mort,0.28,0.188,0.038,21/24
Cortex,Armada,6000,160,base6-out,can+hrk,0.571,0.013,0.003,24/24
Cortex,Armada,6000,160,base6-out,termite+mort,-0.137,0.006,0.001,0/24
Cortex,Armada,6000,160,base6-out,thud+can,0.284,0.027,0.005,24/24
Cortex,Armada,6000,160,base6-out,t1+can+mort,0.137,0.196,0.04,13/24
Cortex,Armada,6000,160,base6-out,t1+can(25),0.105,0.094,0.019,22/24
Cortex,Armada,6000,160,base6-out,t1+can(75),0.428,0.014,0.003,24/24
Cortex,Armada,6000,56,base12-hold,t1-line,-0.385,0.016,0.003,0/24
Cortex,Armada,6000,56,base12-hold,t1-thud,-0.419,0.011,0.002,0/24
Cortex,Armada,6000,56,base12-hold,can,0.108,0.023,0.005,24/24
Cortex,Armada,6000,56,base12-hold,sumo,1.0,0.0,0.0,24/24
Cortex,Armada,6000,56,base12-hold,pyro,-0.562,0.012,0.002,0/24
Cortex,Armada,6000,56,base12-hold,hrk,-0.62,0.0,0.0,0/24
Cortex,Armada,6000,56,base12-hold,mort,-0.542,0.004,0.001,0/24
Cortex,Armada,6000,56,base12-hold,termite,0.005,0.081,0.017,15/24
Cortex,Armada,6000,56,base12-hold,amph,-0.443,0.01,0.002,0/24
Cortex,Armada,6000,56,base12-hold,t1+can,-0.443,0.008,0.002,0/24
Cortex,Armada,6000,56,base12-hold,t1+sumo,0.37,0.0,0.0,24/24
Cortex,Armada,6000,56,base12-hold,t1+pyro,-0.519,0.008,0.002,0/24
Cortex,Armada,6000,56,base12-hold,t1+hrk,-0.452,0.006,0.001,0/24
Cortex,Armada,6000,56,base12-hold,t1+mort,-0.489,0.004,0.001,0/24
Cortex,Armada,6000,56,base12-hold,t1+termite,-0.419,0.009,0.002,0/24
Cortex,Armada,6000,56,base12-hold,can+mort,-0.516,0.005,0.001,0/24
Cortex,Armada,6000,56,base12-hold,can+hrk,-0.283,0.023,0.005,0/24
Cortex,Armada,6000,56,base12-hold,termite+mort,-0.507,0.007,0.001,0/24
Cortex,Armada,6000,56,base12-hold,thud+can,-0.441,0.009,0.002,0/24
Cortex,Armada,6000,56,base12-hold,t1+can+mort,-0.497,0.006,0.001,0/24
Cortex,Armada,6000,56,base12-hold,t1+can(25),-0.413,0.023,0.005,0/24
Cortex,Armada,6000,56,base12-hold,t1+can(75),-0.126,0.055,0.011,1/24
Cortex,Armada,6000,160,base12-hold,t1-line,-0.2,0.091,0.018,1/24
Cortex,Armada,6000,160,base12-hold,t1-thud,-0.125,0.033,0.007,0/24
Cortex,Armada,6000,160,base12-hold,can,0.348,0.015,0.003,24/24
Cortex,Armada,6000,160,base12-hold,sumo,0.67,0.0,0.0,24/24
Cortex,Armada,6000,160,base12-hold,pyro,-0.204,0.025,0.005,0/24
Cortex,Armada,6000,160,base12-hold,hrk,-0.59,0.0,0.0,0/24
Cortex,Armada,6000,160,base12-hold,mort,-0.449,0.003,0.001,0/24
Cortex,Armada,6000,160,base12-hold,termite,0.048,0.098,0.02,16/24
Cortex,Armada,6000,160,base12-hold,amph,0.202,0.038,0.008,24/24
Cortex,Armada,6000,160,base12-hold,t1+can,0.13,0.056,0.011,23/24
Cortex,Armada,6000,160,base12-hold,t1+sumo,0.145,0.066,0.014,24/24
Cortex,Armada,6000,160,base12-hold,t1+pyro,-0.299,0.014,0.003,0/24
Cortex,Armada,6000,160,base12-hold,t1+hrk,-0.402,0.026,0.005,0/24
Cortex,Armada,6000,160,base12-hold,t1+mort,-0.331,0.011,0.002,0/24
Cortex,Armada,6000,160,base12-hold,t1+termite,0.065,0.065,0.013,18/24
Cortex,Armada,6000,160,base12-hold,can+mort,-0.19,0.013,0.003,0/24
Cortex,Armada,6000,160,base12-hold,can+hrk,0.225,0.229,0.047,16/24
Cortex,Armada,6000,160,base12-hold,termite+mort,-0.281,0.01,0.002,0/24
Cortex,Armada,6000,160,base12-hold,thud+can,0.186,0.02,0.004,24/24
Cortex,Armada,6000,160,base12-hold,t1+can+mort,-0.143,0.02,0.004,0/24
Cortex,Armada,6000,160,base12-hold,t1+can(25),-0.02,0.068,0.014,8/24
Cortex,Armada,6000,160,base12-hold,t1+can(75),0.42,0.014,0.003,24/24
Cortex,Armada,6000,56,base12-out,t1-line,-0.443,0.024,0.005,0/24
Cortex,Armada,6000,56,base12-out,t1-thud,-0.477,0.016,0.003,0/24
Cortex,Armada,6000,56,base12-out,can,-0.263,0.024,0.005,0/24
Cortex,Armada,6000,56,base12-out,sumo,0.51,0.0,0.0,24/24
Cortex,Armada,6000,56,base12-out,pyro,-0.529,0.028,0.006,0/24
Cortex,Armada,6000,56,base12-out,hrk,-0.86,0.0,0.0,0/24
Cortex,Armada,6000,56,base12-out,mort,-0.581,0.051,0.01,0/24
Cortex,Armada,6000,56,base12-out,termite,0.051,0.06,0.012,17/24
Cortex,Armada,6000,56,base12-out,amph,-0.452,0.01,0.002,0/24
Cortex,Armada,6000,56,base12-out,t1+can,-0.198,0.036,0.007,0/24
Cortex,Armada,6000,56,base12-out,t1+sumo,0.288,0.005,0.001,24/24
Cortex,Armada,6000,56,base12-out,t1+pyro,-0.468,0.022,0.004,0/24
Cortex,Armada,6000,56,base12-out,t1+hrk,-0.409,0.023,0.005,0/24
Cortex,Armada,6000,56,base12-out,t1+mort,-0.483,0.008,0.002,0/24
Cortex,Armada,6000,56,base12-out,t1+termite,-0.369,0.035,0.007,0/24
Cortex,Armada,6000,56,base12-out,can+mort,-0.427,0.015,0.003,0/24
Cortex,Armada,6000,56,base12-out,can+hrk,-0.193,0.008,0.002,0/24
Cortex,Armada,6000,56,base12-out,termite+mort,-0.447,0.017,0.003,0/24
Cortex,Armada,6000,56,base12-out,thud+can,-0.251,0.038,0.008,0/24
Cortex,Armada,6000,56,base12-out,t1+can+mort,-0.403,0.021,0.004,0/24
Cortex,Armada,6000,56,base12-out,t1+can(25),-0.278,0.067,0.014,0/24
Cortex,Armada,6000,56,base12-out,t1+can(75),-0.153,0.027,0.006,0/24
Cortex,Armada,6000,160,base12-out,t1-line,-0.259,0.04,0.008,0/24
Cortex,Armada,6000,160,base12-out,t1-thud,-0.318,0.038,0.008,0/24
Cortex,Armada,6000,160,base12-out,can,0.415,0.013,0.003,24/24
Cortex,Armada,6000,160,base12-out,sumo,0.34,0.0,0.0,24/24
Cortex,Armada,6000,160,base12-out,pyro,-0.261,0.013,0.003,0/24
Cortex,Armada,6000,160,base12-out,hrk,-0.782,0.004,0.001,0/24
Cortex,Armada,6000,160,base12-out,mort,-0.629,0.018,0.004,0/24
Cortex,Armada,6000,160,base12-out,termite,-0.13,0.0,0.0,0/24
Cortex,Armada,6000,160,base12-out,amph,0.107,0.028,0.006,24/24
Cortex,Armada,6000,160,base12-out,t1+can,0.037,0.219,0.045,9/24
Cortex,Armada,6000,160,base12-out,t1+sumo,0.229,0.135,0.027,24/24
Cortex,Armada,6000,160,base12-out,t1+pyro,-0.231,0.021,0.004,0/24
Cortex,Armada,6000,160,base12-out,t1+hrk,-0.288,0.036,0.007,0/24
Cortex,Armada,6000,160,base12-out,t1+mort,-0.276,0.033,0.007,0/24
Cortex,Armada,6000,160,base12-out,t1+termite,-0.121,0.043,0.009,1/24
Cortex,Armada,6000,160,base12-out,can+mort,-0.125,0.013,0.003,0/24
Cortex,Armada,6000,160,base12-out,can+hrk,0.37,0.027,0.006,24/24
Cortex,Armada,6000,160,base12-out,termite+mort,-0.149,0.007,0.001,0/24
Cortex,Armada,6000,160,base12-out,thud+can,0.157,0.171,0.035,18/24
Cortex,Armada,6000,160,base12-out,t1+can+mort,-0.148,0.017,0.004,0/24
Cortex,Armada,6000,160,base12-out,t1+can(25),-0.137,0.015,0.003,0/24
Cortex,Armada,6000,160,base12-out,t1+can(75),0.36,0.022,0.004,24/24
Cortex,Armada,10000,56,field20,t1-line,0.041,0.057,0.012,18/24
Cortex,Armada,10000,56,field20,t1-thud,-0.064,0.056,0.011,4/24
Cortex,Armada,10000,56,field20,can,0.102,0.014,0.003,24/24
Cortex,Armada,10000,56,field20,sumo,0.07,0.0,0.0,24/24
Cortex,Armada,10000,56,field20,pyro,-0.333,0.077,0.016,0/24
Cortex,Armada,10000,56,field20,hrk,-0.675,0.044,0.009,0/24
Cortex,Armada,10000,56,field20,mort,-0.514,0.03,0.006,0/24
Cortex,Armada,10000,56,field20,termite,0.352,0.019,0.004,24/24
Cortex,Armada,10000,56,field20,amph,-0.52,0.011,0.002,0/24
Cortex,Armada,10000,56,field20,t1+can,0.355,0.055,0.011,24/24
Cortex,Armada,10000,56,field20,t1+sumo,0.308,0.044,0.009,24/24
Cortex,Armada,10000,56,field20,t1+pyro,-0.166,0.071,0.014,0/24
Cortex,Armada,10000,56,field20,t1+hrk,0.036,0.129,0.026,11/24
Cortex,Armada,10000,56,field20,t1+mort,-0.052,0.076,0.015,4/24
Cortex,Armada,10000,56,field20,t1+termite,0.259,0.047,0.01,24/24
Cortex,Armada,10000,56,field20,can+mort,0.409,0.123,0.025,24/24
Cortex,Armada,10000,56,field20,can+hrk,0.542,0.02,0.004,24/24
Cortex,Armada,10000,56,field20,termite+mort,0.554,0.015,0.003,24/24
Cortex,Armada,10000,56,field20,thud+can,0.419,0.041,0.008,24/24
Cortex,Armada,10000,56,field20,t1+can+mort,0.311,0.089,0.018,23/24
Cortex,Armada,10000,56,field20,t1+can(25),0.234,0.092,0.019,24/24
Cortex,Armada,10000,56,field20,t1+can(75),0.217,0.03,0.006,24/24
Cortex,Armada,10000,160,field20,t1-line,0.307,0.08,0.016,24/24
Cortex,Armada,10000,160,field20,t1-thud,0.103,0.064,0.013,24/24
Cortex,Armada,10000,160,field20,can,0.675,0.015,0.003,24/24
Cortex,Armada,10000,160,field20,sumo,0.83,0.0,0.0,24/24
Cortex,Armada,10000,160,field20,pyro,-0.058,0.073,0.015,10/24
Cortex,Armada,10000,160,field20,hrk,-0.68,0.013,0.003,0/24
Cortex,Armada,10000,160,field20,mort,-0.52,0.03,0.006,0/24
Cortex,Armada,10000,160,field20,termite,0.578,0.021,0.004,24/24
Cortex,Armada,10000,160,field20,amph,0.348,0.02,0.004,24/24
Cortex,Armada,10000,160,field20,t1+can,0.716,0.006,0.001,24/24
Cortex,Armada,10000,160,field20,t1+sumo,0.399,0.021,0.004,24/24
Cortex,Armada,10000,160,field20,t1+pyro,0.064,0.102,0.021,19/24
Cortex,Armada,10000,160,field20,t1+hrk,0.163,0.17,0.035,17/24
Cortex,Armada,10000,160,field20,t1+mort,0.161,0.136,0.028,20/24
Cortex,Armada,10000,160,field20,t1+termite,0.605,0.016,0.003,24/24
Cortex,Armada,10000,160,field20,can+mort,0.74,0.013,0.003,24/24
Cortex,Armada,10000,160,field20,can+hrk,0.687,0.009,0.002,24/24
Cortex,Armada,10000,160,field20,termite+mort,0.678,0.01,0.002,24/24
Cortex,Armada,10000,160,field20,thud+can,0.722,0.007,0.001,24/24
Cortex,Armada,10000,160,field20,t1+can+mort,0.636,0.011,0.002,24/24
Cortex,Armada,10000,160,field20,t1+can(25),0.525,0.045,0.009,24/24
Cortex,Armada,10000,160,field20,t1+can(75),0.685,0.012,0.002,24/24
Cortex,Armada,10000,56,field25,t1-line,-0.191,0.067,0.014,0/24
Cortex,Armada,10000,56,field25,t1-thud,-0.296,0.041,0.008,0/24
Cortex,Armada,10000,56,field25,can,0.176,0.014,0.003,24/24
Cortex,Armada,10000,56,field25,sumo,0.08,0.0,0.0,24/24
Cortex,Armada,10000,56,field25,pyro,-0.382,0.049,0.01,0/24
Cortex,Armada,10000,56,field25,hrk,-0.79,0.0,0.0,0/24
Cortex,Armada,10000,56,field25,mort,-0.422,0.033,0.007,0/24
Cortex,Armada,10000,56,field25,termite,0.367,0.026,0.005,24/24
Cortex,Armada,10000,56,field25,amph,-0.503,0.009,0.002,0/24
Cortex,Armada,10000,56,field25,t1+can,0.285,0.052,0.011,24/24
Cortex,Armada,10000,56,field25,t1+sumo,0.206,0.094,0.019,24/24
Cortex,Armada,10000,56,field25,t1+pyro,-0.19,0.088,0.018,0/24
Cortex,Armada,10000,56,field25,t1+hrk,-0.198,0.075,0.015,0/24
Cortex,Armada,10000,56,field25,t1+mort,-0.15,0.048,0.01,0/24
Cortex,Armada,10000,56,field25,t1+termite,0.16,0.052,0.011,24/24
Cortex,Armada,10000,56,field25,can+mort,0.064,0.177,0.036,11/24
Cortex,Armada,10000,56,field25,can+hrk,0.478,0.011,0.002,24/24
Cortex,Armada,10000,56,field25,termite+mort,0.354,0.274,0.056,19/24
Cortex,Armada,10000,56,field25,thud+can,0.329,0.072,0.015,24/24
Cortex,Armada,10000,56,field25,t1+can+mort,0.388,0.081,0.016,24/24
Cortex,Armada,10000,56,field25,t1+can(25),0.058,0.054,0.011,21/24
Cortex,Armada,10000,56,field25,t1+can(75),0.192,0.02,0.004,24/24
Cortex,Armada,10000,160,field25,t1-line,-0.107,0.043,0.009,1/24
Cortex,Armada,10000,160,field25,t1-thud,-0.221,0.041,0.008,0/24
Cortex,Armada,10000,160,field25,can,0.595,0.016,0.003,24/24
Cortex,Armada,10000,160,field25,sumo,0.75,0.0,0.0,24/24
Cortex,Armada,10000,160,field25,pyro,-0.304,0.049,0.01,0/24
Cortex,Armada,10000,160,field25,hrk,-0.812,0.007,0.001,0/24
Cortex,Armada,10000,160,field25,mort,-0.394,0.028,0.006,0/24
Cortex,Armada,10000,160,field25,termite,0.552,0.022,0.005,24/24
Cortex,Armada,10000,160,field25,amph,0.174,0.019,0.004,24/24
Cortex,Armada,10000,160,field25,t1+can,0.656,0.016,0.003,24/24
Cortex,Armada,10000,160,field25,t1+sumo,0.337,0.048,0.01,24/24
Cortex,Armada,10000,160,field25,t1+pyro,-0.165,0.051,0.011,0/24
Cortex,Armada,10000,160,field25,t1+hrk,-0.096,0.109,0.022,5/24
Cortex,Armada,10000,160,field25,t1+mort,-0.137,0.049,0.01,0/24
Cortex,Armada,10000,160,field25,t1+termite,0.537,0.016,0.003,24/24
Cortex,Armada,10000,160,field25,can+mort,0.677,0.021,0.004,24/24
Cortex,Armada,10000,160,field25,can+hrk,0.718,0.013,0.003,24/24
Cortex,Armada,10000,160,field25,termite+mort,0.547,0.032,0.006,24/24
Cortex,Armada,10000,160,field25,thud+can,0.655,0.026,0.005,24/24
Cortex,Armada,10000,160,field25,t1+can+mort,0.599,0.021,0.004,24/24
