match,site,sequence,x,y,rep,x_end,x_team,n_x,n_y,metal_x,metal_y,winner,reason,seconds,contact_seconds,survivors_x,survivors_y,value_left_x,value_left_y,damage_taken_x,damage_taken_y
3,0,34,armpw,armflea,6,west,1,22,57,1188,1197,x,wiped,19.0,6.0,6,0,0.154,0.000,7203,3828
2,1,39,armrock,corllt,1,east,0,9,12,1080,1080,x,wiped,45.0,14.5,4,0,0.411,0.000,3900,8877
2,0,39,corstorm,armstump,4,west,0,10,5,1100,1125,y,wiped,42.5,9.0,0,3,0.000,0.122,8388,8314
3,1,34,armwar,armstump,5,east,0,5,6,1350,1350,x,wiped,25.5,8.0,4,0,0.270,0.000,6021,11190
3,0,35,corthud,corllt,0,west,0,9,14,1260,1260,x,wiped,38.0,15.5,6,0,0.604,0.000,3974,10132
2,1,40,armjeth,armflash,6,west,1,7,8,875,880,y,wiped,34.0,7.0,0,8,0.000,0.970,4446,189
2,0,40,corstorm,armart,0,west,0,11,9,1210,1215,x,wiped,26.5,10.5,7,0,0.451,0.000,4979,6423
3,0,36,armflea,armjanus,1,east,0,57,5,1197,1200,y,wiped,16.0,6.5,0,4,0.000,0.387,11155,3363
3,1,35,corcrash,corwolv,3,east,1,11,8,1375,1360,y,wiped,50.5,21.5,0,5,0.000,0.395,8647,4258
2,0,41,armpw,corstorm,4,west,0,22,11,1188,1210,y,wiped,32.5,7.0,0,3,0.000,0.116,10203,7544
3,0,37,armfav,corwolv,2,west,1,44,8,1364,1360,x,wiped,23.0,6.0,24,0,0.387,0.000,4202,6049
2,1,41,corcrash,armart,3,east,1,10,9,1250,1215,y,wiped,55.5,18.0,0,4,0.000,0.177,7128,5312
3,1,36,armwar,armllt,0,west,0,5,16,1350,1360,x,wiped,38.5,16.0,4,0,0.502,0.000,4008,10535
3,0,38,armstump,corgator,2,west,1,6,11,1350,1320,x,wiped,23.5,7.5,4,0,0.311,0.000,7666,9822
2,0,42,armflash,armflash,3,east,1,11,11,1210,1210,y,wiped,30.0,6.0,0,3,0.000,0.088,8413,7614
3,0,39,armpw,corlevlr,7,east,1,21,5,1134,1100,y,wiped,11.5,7.5,0,5,0.000,0.901,9340,734
3,1,37,armwar,armllt,3,east,1,5,16,1350,1360,x,wiped,41.5,16.0,3,0,0.460,0.000,4377,10356
2,1,42,armrock,corak,6,west,1,10,28,1200,1204,x,wiped,36.0,7.5,1,0,0.043,0.000,7312,10565
2,0,43,armpw,corak,7,east,1,23,29,1242,1247,x,wiped,30.0,5.5,4,0,0.100,0.000,8025,8523
3,0,40,armpw,armstump,5,east,0,21,5,1134,1125,y,wiped,23.5,8.0,0,4,0.000,0.238,9131,7097
3,1,38,corstorm,armflash,7,east,1,11,11,1210,1210,y,wiped,26.0,7.0,0,7,0.000,0.240,8470,6404
2,1,43,armrock,corstorm,3,east,1,10,11,1200,1210,y,wiped,36.5,9.5,0,5,0.000,0.276,8041,6288
2,0,44,corcrash,armstump,0,west,0,9,5,1125,1125,y,wiped,30.5,8.5,0,5,0.000,0.785,6215,2025
3,0,41,corraid,cormist,0,west,0,6,9,1410,1395,x,wiped,34.0,7.0,6,0,0.638,0.000,4446,8382
3,1,39,armfav,armfav,1,east,0,39,39,1209,1209,x,wiped,24.5,4.0,8,0,0.140,0.000,3806,4384
2,1,44,corak,corlevlr,2,west,1,31,6,1333,1320,y,wiped,11.5,8.0,0,6,0.000,0.976,11288,218
2,0,45,corstorm,armfav,3,east,1,11,39,1210,1209,x,wiped,18.0,5.5,8,0,0.333,0.000,5665,7373
3,0,42,armrock,armham,2,west,1,12,11,1440,1430,y,wiped,30.5,10.0,0,8,0.000,0.471,9945,6258
2,1,45,armpw,armjeth,3,east,1,23,10,1242,1250,x,wiped,16.5,7.5,23,0,0.834,0.000,1456,6371
3,1,40,corcrash,corllt,4,west,0,10,14,1250,1260,y,wiped,54.5,13.5,0,14,0.000,0.989,6570,102
2,0,46,armwar,corcrash,5,east,0,5,11,1350,1375,x,wiped,20.0,9.0,5,0,1.000,0.000,1,7136
3,0,43,corlevlr,corlevlr,0,west,0,5,5,1100,1100,x,wiped,18.5,12.0,3,0,0.045,0.000,7143,7669
3,0,44,armjanus,armfav,7,east,1,5,39,1200,1209,x,wiped,13.0,5.5,5,0,0.685,0.000,1705,10651
2,1,46,armham,corstorm,0,west,0,11,13,1430,1430,x,wiped,38.5,10.0,4,0,0.338,0.000,8091,10919
3,1,41,armham,corraid,3,east,1,9,5,1170,1175,x,wiped,36.0,9.0,3,0,0.223,0.000,7610,10483
2,0,47,corraid,corraid,2,west,1,5,5,1175,1175,x,wiped,45.0,8.5,2,0,0.073,0.000,9822,10571
2,1,47,corstorm,armfav,2,west,1,11,39,1210,1209,x,wiped,16.5,5.5,8,0,0.423,0.000,4846,6757
3,0,45,armham,corthud,0,west,0,11,10,1430,1400,x,wiped,43.0,10.0,3,0,0.184,0.000,9512,11826
3,1,42,corak,corak,1,east,0,28,28,1204,1204,x,wiped,23.5,6.0,7,0,0.113,0.000,7348,8247
2,0,48,corlevlr,corfav,7,east,1,5,42,1100,1092,x,wiped,9.5,6.0,5,0,0.846,0.000,1138,7766
3,0,46,armflash,corlevlr,3,east,1,10,5,1100,1100,y,wiped,11.5,7.5,0,5,0.000,0.960,8048,297
2,1,48,armflash,corgator,5,east,0,11,10,1210,1200,x,wiped,30.0,6.0,5,0,0.202,0.000,6691,8524
2,0,49,corak,corthud,3,east,1,26,8,1118,1120,y,wiped,23.0,7.5,0,6,0.000,0.427,9011,5305
3,1,43,armwar,corllt,6,west,1,4,12,1080,1080,x,wiped,36.0,15.5,2,0,0.381,0.000,4000,8231
3,0,47,armham,corwolv,7,east,1,9,7,1170,1190,x,wiped,23.5,11.0,8,0,0.392,0.000,5800,5854
3,1,44,corstorm,corcrash,2,west,1,8,7,880,875,x,wiped,22.5,9.5,8,0,0.887,0.000,719,5260
2,0,50,corak,corcrash,0,west,0,29,10,1247,1250,x,wiped,15.5,7.0,29,0,0.869,0.000,1105,6479
2,1,49,armwar,armllt,6,west,1,5,16,1350,1360,x,wiped,35.0,15.5,3,0,0.521,0.000,3874,10494
3,0,48,corfav,corfav,6,west,1,46,46,1196,1196,x,wiped,25.5,4.0,7,0,0.094,0.000,4079,4468
3,1,45,armham,armjeth,0,west,0,9,9,1170,1125,x,wiped,24.5,9.5,9,0,0.903,0.000,918,6257
2,0,51,armpw,armham,5,east,0,24,10,1296,1300,y,wiped,19.5,7.5,0,6,0.000,0.466,10102,5568
3,0,49,armrock,armart,4,west,0,9,8,1080,1080,x,wiped,25.0,10.0,6,0,0.322,0.000,4768,5335
3,1,46,armpw,armflea,0,west,0,22,57,1188,1197,x,wiped,11.5,5.0,13,0,0.300,0.000,5914,3830
2,1,50,corwolv,cormist,7,east,1,8,9,1360,1395,y,wiped,41.0,8.5,0,5,0.000,0.399,6290,5111
2,0,52,armflash,armart,4,west,0,11,9,1210,1215,x,wiped,17.5,8.0,11,0,0.708,0.000,2494,5648
3,0,50,corstorm,armart,5,east,0,11,9,1210,1215,x,wiped,30.0,9.0,7,0,0.466,0.000,4926,6099
3,1,47,armpw,corstorm,3,east,1,22,11,1188,1210,y,wiped,35.0,6.5,0,2,0.000,0.100,9775,7687
2,0,53,corak,corlevlr,1,east,0,31,6,1333,1320,y,wiped,11.5,8.0,0,6,0.000,0.960,11557,366
2,1,51,corstorm,corfav,2,west,1,11,47,1210,1222,x,wiped,21.5,5.5,5,0,0.190,0.000,6929,8994
3,0,51,armwar,armjeth,4,west,0,5,11,1350,1375,x,wiped,22.5,8.5,5,0,1.000,0.000,0,7036
2,1,52,armfav,corlevlr,0,west,0,43,6,1333,1320,y,wiped,8.5,5.5,0,6,0.000,0.924,7781,694
2,0,54,armstump,corwolv,5,east,0,6,8,1350,1360,x,wiped,26.5,9.5,6,0,0.341,0.000,7410,6524
3,0,52,armjanus,corlevlr,5,east,0,5,5,1200,1100,y,wiped,16.5,10.5,0,3,0.000,0.148,5486,6576
3,1,48,armwar,corstorm,7,east,1,4,10,1080,1100,y,wiped,52.0,10.0,0,2,0.000,0.156,6930,6497
2,1,53,armrock,corlevlr,3,east,1,11,6,1320,1320,y,wiped,16.0,10.5,0,6,0.000,0.784,8883,1905
2,0,55,armflea,corllt,6,west,1,56,13,1176,1170,y,wiped,14.5,6.0,0,11,0.000,0.643,4882,3167
3,1,49,corstorm,cormist,6,west,1,7,5,770,775,x,wiped,27.5,8.0,6,0,0.607,0.000,2122,4725
3,0,53,armart,cormist,2,west,1,8,7,1080,1085,y,wiped,45.5,8.0,0,4,0.000,0.276,5411,4741
2,0,56,corlevlr,corlevlr,2,west,1,5,5,1100,1100,x,wiped,20.0,12.5,1,0,0.017,0.000,7300,7494
2,1,54,corwolv,armllt,5,east,0,7,14,1190,1190,y,wiped,62.0,16.5,0,4,0.000,0.125,5384,9110
3,1,50,armjanus,corraid,0,west,0,5,5,1200,1175,x,wiped,25.0,9.5,4,0,0.380,0.000,3442,10791
3,0,54,armrock,cormist,3,east,1,9,7,1080,1085,x,wiped,31.0,7.5,8,0,0.461,0.000,3619,6606
3,1,51,armpw,armwar,7,east,1,20,4,1080,1080,y,wiped,20.0,6.5,0,2,0.000,0.263,7834,4871
2,0,57,cormist,cormist,3,east,1,8,8,1240,1240,y,wiped,53.5,8.5,0,3,0.000,0.188,7414,5960
3,0,55,armpw,armflea,2,west,1,22,57,1188,1197,x,wiped,14.5,5.0,8,0,0.109,0.000,7508,3884
2,1,55,corraid,corllt,0,west,0,5,13,1175,1170,x,wiped,38.5,11.5,4,0,0.592,0.000,4139,9328
3,1,52,armwar,corstorm,6,west,1,4,10,1080,1100,x,wiped,31.0,9.5,4,0,0.219,0.000,5101,7784
3,0,56,corwolv,corwolv,1,east,0,7,7,1190,1190,x,wiped,35.5,15.0,2,0,0.057,0.000,5553,6228
2,1,56,armwar,corllt,1,east,0,4,12,1080,1080,x,wiped,31.0,17.0,4,0,1.000,0.000,0,7894
3,0,57,armpw,corfav,5,east,0,22,46,1188,1196,x,wiped,13.0,4.5,13,0,0.293,0.000,6007,4497
2,0,58,armjeth,armllt,1,east,0,10,15,1250,1275,y,wiped,60.0,13.0,0,15,0.000,0.985,6399,135
3,1,53,corcrash,corllt,3,east,1,10,14,1250,1260,y,wiped,54.0,13.0,0,14,0.000,0.991,6515,88
3,0,58,corfav,corllt,7,east,1,45,13,1170,1170,y,wiped,16.5,7.5,0,10,0.000,0.486,9095,4366
2,1,57,armwar,corllt,5,east,0,4,12,1080,1080,x,wiped,35.0,15.5,3,0,0.615,0.000,2476,8062
2,0,59,armrock,armart,2,west,1,9,8,1080,1080,x,wiped,30.0,10.5,6,0,0.273,0.000,5115,5542
3,1,54,armjeth,armjanus,3,east,1,10,5,1250,1200,y,wiped,18.0,10.5,0,5,0.000,0.849,7201,836
3,0,59,corcrash,armjanus,1,east,0,10,5,1250,1200,y,wiped,21.0,10.5,0,5,0.000,0.553,7511,2441
2,0,60,armjeth,armjanus,5,east,0,10,5,1250,1200,y,wiped,18.0,10.0,0,5,0.000,0.727,7028,1495
3,1,55,armflea,corraid,1,east,0,56,5,1176,1175,y,wiped,16.0,5.5,0,5,0.000,0.528,6411,4859
2,1,58,armstump,corgator,4,west,0,6,11,1350,1320,y,wiped,35.5,7.0,0,3,0.000,0.129,11236,8463
3,0,60,corlevlr,armllt,6,west,1,5,13,1100,1105,x,wiped,32.5,19.5,3,0,0.562,0.000,3109,9606
3,1,56,armfav,armllt,1,east,0,41,15,1271,1275,y,wiped,11.5,6.0,0,13,0.000,0.720,6193,2719
2,1,59,armjanus,cormist,0,west,0,5,8,1200,1240,x,wiped,35.0,8.5,3,0,0.377,0.000,3351,7976
2,0,61,cormist,armllt,4,west,0,6,11,930,935,x,wiped,47.0,13.5,6,0,1.000,0.000,0,7179
3,1,57,armflea,corcrash,7,east,1,59,10,1239,1250,x,wiped,27.0,6.0,34,0,0.427,0.000,2244,6437
3,0,61,corraid,corllt,1,east,0,5,13,1175,1170,x,wiped,38.0,11.5,4,0,0.640,0.000,3650,9299
2,1,60,corak,corthud,2,west,1,26,8,1118,1120,y,wiped,26.0,7.5,0,5,0.000,0.258,8823,6839
2,0,62,armrock,corak,7,east,1,10,28,1200,1204,y,wiped,28.0,7.5,0,8,0.000,0.138,7624,8088
2,1,61,corlevlr,cormist,3,east,1,5,7,1100,1085,x,wiped,20.0,9.0,5,0,0.738,0.000,1864,6715
3,1,58,corcrash,corlevlr,3,east,1,7,4,875,880,y,wiped,13.5,10.0,0,4,0.000,1.000,5041,0
2,0,63,corak,armjanus,3,east,1,28,5,1204,1200,y,wiped,16.5,7.5,0,5,0.000,0.563,12309,2320
3,0,62,armjeth,corgator,6,west,1,10,10,1250,1200,y,wiped,24.5,7.0,0,10,0.000,0.915,6433,729
2,1,62,armrock,corfav,1,east,0,10,46,1200,1196,x,wiped,20.5,5.5,4,0,0.272,0.000,5532,8621
2,0,64,armwar,armjeth,6,west,1,5,11,1350,1375,x,wiped,21.5,8.5,5,0,0.987,0.000,109,7035
3,1,59,armflash,corllt,1,east,0,9,11,990,990,x,wiped,26.5,8.5,3,0,0.137,0.000,5841,7519
2,0,65,armham,armflea,6,west,1,9,56,1170,1176,x,wiped,17.0,6.0,7,0,0.531,0.000,4440,6601
2,1,63,armjeth,corraid,5,east,0,11,6,1375,1410,y,wiped,26.5,8.5,0,6,0.000,0.903,7579,1218
3,1,60,armstump,corlevlr,7,east,1,5,5,1125,1100,y,wiped,16.5,9.0,0,4,0.000,0.696,9420,2338
2,1,64,armflea,corstorm,0,west,0,58,11,1218,1210,y,wiped,20.5,6.0,0,6,0.000,0.498,9220,4326
3,0,63,corak,cormist,7,east,1,29,8,1247,1240,x,wiped,45.5,6.0,4,0,0.090,0.000,8174,7203
2,0,66,corraid,armllt,4,west,0,4,11,940,935,x,wiped,38.0,11.5,3,0,0.451,0.000,4449,7723
2,1,65,armjeth,corak,3,east,1,10,29,1250,1247,y,wiped,16.0,7.0,0,29,0.000,0.942,6372,489
2,0,67,armstump,corlevlr,6,west,1,5,5,1125,1100,y,wiped,17.5,10.0,0,5,0.000,0.683,9294,2339
3,1,61,armstump,armart,0,west,0,6,10,1350,1350,x,wiped,32.0,9.0,4,0,0.445,0.000,6393,6796
3,0,64,armpw,armpw,4,west,0,22,22,1188,1188,x,wiped,40.0,6.0,1,0,0.013,0.000,8411,8510
2,1,66,armham,armham,0,west,0,9,9,1170,1170,y,wiped,48.5,11.0,0,1,0.000,0.059,9582,9165
2,0,68,armjeth,corcrash,6,west,1,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
3,1,62,corgator,corraid,7,east,1,10,5,1200,1175,y,wiped,35.5,7.0,0,2,0.000,0.108,9004,9277
3,0,65,armham,armflash,7,east,1,11,13,1430,1430,x,wiped,27.5,7.5,5,0,0.253,0.000,8566,10568
2,1,67,armrock,corak,0,west,0,10,28,1200,1204,y,wiped,32.0,7.5,0,4,0.000,0.089,7675,9393
3,1,63,armflea,corak,6,west,1,57,28,1197,1204,y,wiped,12.0,4.5,0,16,0.000,0.426,3912,4750
2,0,69,armjeth,corraid,6,west,1,11,6,1375,1410,y,wiped,29.5,8.5,0,6,0.000,0.837,7642,2049
3,0,66,armstump,corwolv,6,west,1,6,8,1350,1360,x,wiped,26.0,9.5,6,0,0.442,0.000,6222,6351
2,1,68,armflash,armfav,4,west,0,11,39,1210,1209,x,wiped,19.0,5.5,11,0,0.518,0.000,4002,4368
3,1,64,corstorm,armfav,4,west,0,11,39,1210,1209,x,wiped,17.5,5.5,8,0,0.380,0.000,5420,7620
3,1,65,armwar,corlevlr,0,west,0,4,5,1080,1100,y,wiped,16.5,10.5,0,5,0.000,0.663,6640,2442
2,0,70,corthud,corthud,5,east,0,9,9,1260,1260,x,wiped,36.5,10.0,3,0,0.142,0.000,8942,10734
2,1,69,corthud,corraid,4,west,0,10,6,1400,1410,x,wiped,43.0,9.0,2,0,0.168,0.000,9948,12870
3,0,67,corcrash,corllt,5,east,0,10,14,1250,1260,y,wiped,55.0,13.5,0,14,0.000,1.000,6465,2
3,1,66,armrock,armflash,3,east,1,10,11,1200,1210,y,wiped,22.0,7.0,0,7,0.000,0.339,7457,5930
2,0,71,cormist,armllt,5,east,0,6,11,930,935,x,wiped,43.5,13.5,6,0,1.000,0.000,0,7113
3,0,68,corthud,corgator,5,east,0,6,7,840,840,x,wiped,32.0,8.0,2,0,0.097,0.000,6237,6446
2,1,70,corstorm,armllt,4,west,0,10,13,1100,1105,x,wiped,47.0,15.0,3,0,0.239,0.000,5876,9450
3,1,67,armjeth,corraid,7,east,1,11,6,1375,1410,y,wiped,28.0,8.5,0,6,0.000,0.863,7669,1697
2,0,72,corgator,corwolv,3,east,1,10,7,1200,1190,x,wiped,17.5,8.5,10,0,0.867,0.000,1139,5340
2,1,71,corstorm,armflash,4,west,0,11,11,1210,1210,y,wiped,25.0,7.5,0,7,0.000,0.355,8419,5649
3,0,69,corak,armllt,4,west,0,28,14,1204,1190,y,wiped,26.5,9.0,0,4,0.000,0.088,8821,8562
2,0,73,corak,corthud,7,east,1,26,8,1118,1120,y,wiped,26.5,8.0,0,7,0.000,0.443,8503,5128
3,1,68,armstump,corllt,1,east,0,6,15,1350,1350,x,wiped,31.5,13.5,6,0,0.915,0.000,944,10738
2,1,72,armwar,corlevlr,4,west,0,4,5,1080,1100,y,wiped,17.0,10.5,0,4,0.000,0.686,6793,2287
3,0,70,armjeth,armflash,2,west,1,7,8,875,880,y,wiped,22.0,7.0,0,8,0.000,0.989,4461,69
2,0,74,corstorm,corthud,7,east,1,10,8,1100,1120,y,wiped,31.5,10.5,0,7,0.000,0.300,8248,6504
3,1,69,armpw,armstump,0,west,0,21,5,1134,1125,y,wiped,22.0,7.0,0,4,0.000,0.311,9072,6436
2,1,73,armpw,armart,4,west,0,20,8,1080,1080,x,wiped,18.0,8.0,19,0,0.697,0.000,2389,5005
2,0,75,armjeth,armflash,5,east,0,7,8,875,880,y,wiped,16.5,7.0,0,8,0.000,0.980,4448,124
3,0,71,armham,corthud,6,west,1,11,10,1430,1400,x,wiped,43.0,10.0,3,0,0.165,0.000,9813,11780
3,1,70,armstump,corllt,5,east,0,6,15,1350,1350,x,wiped,39.0,11.0,5,0,0.558,0.000,4850,10978
2,1,74,armjanus,armllt,3,east,1,5,14,1200,1190,x,wiped,40.5,16.0,2,0,0.400,0.000,3164,10784
2,0,76,corfav,corllt,0,west,0,45,13,1170,1170,y,wiped,15.0,6.0,0,11,0.000,0.569,5878,3786
3,1,71,armham,armjeth,5,east,0,9,9,1170,1125,x,wiped,22.5,9.5,9,0,0.852,0.000,1415,6363
2,1,75,armrock,armflea,2,west,1,10,57,1200,1197,x,wiped,36.0,6.0,2,0,0.029,0.000,7372,8584
2,0,77,corlevlr,corllt,1,east,0,5,12,1100,1080,x,wiped,34.0,20.5,3,0,0.550,0.000,3197,8589
3,1,72,armrock,armflea,6,west,1,10,57,1200,1197,y,wiped,28.0,5.5,0,6,0.000,0.084,7436,7332
3,0,72,armart,corllt,7,east,1,8,12,1080,1080,y,wiped,74.0,14.5,0,6,0.000,0.255,5106,6759
2,0,78,armpw,armpw,0,west,0,22,22,1188,1188,y,wiped,32.0,6.0,0,1,0.000,0.033,8537,8217
3,1,73,armfav,corraid,6,west,1,38,5,1178,1175,y,wiped,19.5,5.5,0,5,0.000,0.324,6150,7012
2,1,76,corstorm,corgator,2,west,1,11,10,1210,1200,y,wiped,54.0,8.5,0,3,0.000,0.127,8629,8101
3,0,73,corak,armart,4,west,0,28,9,1204,1215,x,wiped,25.5,8.0,22,0,0.443,0.000,4986,5728
2,0,79,corgator,armllt,7,east,1,10,14,1200,1190,x,wiped,24.0,10.0,7,0,0.435,0.000,4699,9147
3,0,74,armfav,corlevlr,3,east,1,43,6,1333,1320,y,wiped,9.0,5.5,0,6,0.000,0.772,8460,2007
3,1,74,armflea,corstorm,1,east,0,58,11,1218,1210,y,wiped,25.0,6.0,0,6,0.000,0.390,8844,5156
2,1,77,corgator,cormist,4,west,0,9,7,1080,1085,x,wiped,21.5,7.5,9,0,0.596,0.000,3041,6230
3,0,75,armwar,armfav,1,east,0,4,35,1080,1085,x,wiped,14.5,5.0,4,0,0.541,0.000,3042,4059
2,0,80,armham,cormist,3,east,1,6,5,780,775,x,wiped,26.5,8.0,6,0,0.681,0.000,1958,4708
3,1,75,corwolv,corfav,1,east,0,7,46,1190,1196,y,wiped,17.0,6.0,0,31,0.000,0.546,5727,3678
3,0,76,corwolv,corfav,0,west,0,7,46,1190,1196,y,wiped,16.0,6.0,0,28,0.000,0.457,5285,3102
2,0,81,armpw,armjanus,5,east,0,22,5,1188,1200,y,wiped,23.0,8.0,0,2,0.000,0.281,11577,3986
2,1,78,corstorm,corllt,3,east,1,9,11,990,990,x,wiped,62.5,15.0,2,0,0.101,0.000,6378,8263
3,0,77,corak,armllt,7,east,1,28,14,1204,1190,y,wiped,26.5,9.0,0,6,0.000,0.159,8715,7689
3,1,76,armrock,corstorm,0,west,0,10,11,1200,1210,y,wiped,53.0,9.0,0,2,0.000,0.125,8314,7848
2,1,79,armflea,armart,7,east,1,58,9,1218,1215,x,wiped,16.5,6.5,31,0,0.306,0.000,2924,5628
2,0,82,armjeth,corcrash,3,east,1,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
3,0,78,armjeth,corgator,3,east,1,10,10,1250,1200,y,wiped,25.0,7.5,0,10,0.000,0.824,6473,1495
2,1,80,armham,armwar,5,east,0,10,5,1300,1350,y,wiped,31.0,9.0,0,3,0.000,0.178,10517,6788
3,1,77,corstorm,armart,2,west,1,11,9,1210,1215,x,wiped,33.5,10.5,6,0,0.296,0.000,6148,6210
2,0,83,corfav,corfav,1,east,0,46,46,1196,1196,y,wiped,24.5,4.0,0,14,0.000,0.225,4496,3460
3,0,79,armpw,cormist,4,west,0,23,8,1242,1240,x,wiped,25.0,6.5,12,0,0.223,0.000,7011,7133
2,1,81,corgator,corgator,7,east,1,10,10,1200,1200,y,wiped,23.0,6.5,0,4,0.000,0.171,8718,7138
3,1,78,armwar,corgator,2,west,1,4,9,1080,1080,x,wiped,22.5,7.0,3,0,0.383,0.000,4046,7711
2,0,84,corak,armart,2,west,1,28,9,1204,1215,x,wiped,22.5,8.0,12,0,0.173,0.000,7781,5696
2,0,85,armpw,corlevlr,1,east,0,21,5,1134,1100,y,wiped,11.5,7.5,0,5,0.000,0.981,9687,138
3,1,79,armfav,armfav,5,east,0,39,39,1209,1209,y,wiped,22.5,4.0,0,8,0.000,0.079,4375,4060
2,1,82,armstump,armstump,3,east,1,5,5,1125,1125,y,wiped,49.0,8.5,0,1,0.000,0.011,9532,9464
2,0,86,armfav,armllt,2,west,1,41,15,1271,1275,y,wiped,13.0,5.5,0,13,0.000,0.657,6275,3477
3,0,80,corcrash,corllt,7,east,1,10,14,1250,1260,y,wiped,54.5,13.0,0,14,0.000,0.939,6499,586
3,1,80,armfav,corllt,4,west,0,38,13,1178,1170,y,wiped,12.5,5.5,0,11,0.000,0.649,5414,3125
2,1,83,corraid,corlevlr,0,west,0,5,5,1175,1100,y,wiped,16.5,9.5,0,4,0.000,0.709,10390,2153
2,0,87,armpw,armllt,2,west,1,22,14,1188,1190,y,wiped,26.5,9.0,0,5,0.000,0.123,9014,8054
3,0,81,armwar,cormist,1,east,0,4,7,1080,1085,x,wiped,25.5,8.0,4,0,0.593,0.000,2645,6195
2,1,84,armjanus,cormist,3,east,1,5,8,1200,1240,x,wiped,28.5,9.0,4,0,0.553,0.000,2412,7957
3,1,81,corthud,corraid,2,west,1,10,6,1400,1410,x,wiped,49.5,9.0,3,0,0.180,0.000,9699,12669
3,0,82,armpw,armham,1,east,0,24,10,1296,1300,y,wiped,18.0,7.5,0,9,0.000,0.472,9930,5497
2,0,88,armwar,corak,0,west,0,4,25,1080,1075,x,wiped,20.5,6.5,4,0,0.497,0.000,3311,7331
3,1,82,armpw,armrock,4,west,0,20,9,1080,1080,x,wiped,21.0,7.5,10,0,0.203,0.000,6535,6781
2,1,85,corthud,armjanus,3,east,1,10,6,1400,1440,y,wiped,26.5,10.0,0,3,0.000,0.246,12993,5065
3,0,83,armrock,armfav,0,west,0,10,39,1200,1209,x,wiped,22.5,5.5,4,0,0.203,0.000,6012,7492
2,0,89,corthud,armllt,3,east,1,9,15,1260,1275,x,wiped,32.5,15.5,7,0,0.642,0.000,3594,10421
3,1,83,corthud,corlevlr,0,west,0,8,5,1120,1100,y,wiped,19.5,11.0,0,5,0.000,0.645,9667,2599
3,0,84,corak,corcrash,5,east,0,29,10,1247,1250,x,wiped,15.5,7.0,29,0,0.839,0.000,1369,6484
2,0,90,armpw,corfav,0,west,0,22,46,1188,1196,x,wiped,14.0,5.5,14,0,0.347,0.000,5515,4554
3,0,85,corgator,corfav,0,west,0,10,46,1200,1196,x,wiped,11.5,5.0,10,0,0.598,0.000,3428,4842
2,1,86,armjeth,corllt,5,east,0,10,14,1250,1260,y,wiped,60.5,13.5,0,14,0.000,1.000,6389,1
3,1,84,corstorm,corstorm,4,west,0,11,11,1210,1210,x,wiped,42.0,9.0,4,0,0.275,0.000,6299,8802
2,0,91,corak,armstump,0,west,0,26,5,1118,1125,y,wiped,28.5,7.0,0,2,0.000,0.178,8952,7750
3,0,86,armham,corraid,4,west,0,9,5,1170,1175,x,wiped,36.5,9.5,3,0,0.294,0.000,6810,10493
3,1,85,armfav,cormist,6,west,1,40,8,1240,1240,x,wiped,35.0,5.0,9,0,0.166,0.000,4613,7152
3,0,87,corcrash,armstump,2,west,1,9,5,1125,1125,y,wiped,26.5,8.5,0,5,0.000,0.903,6420,914
2,0,92,corak,corak,4,west,0,28,28,1204,1204,y,wiped,33.5,6.0,0,4,0.000,0.054,8349,7845
3,1,86,armjeth,armstump,5,east,0,9,5,1125,1125,y,wiped,28.5,8.5,0,5,0.000,0.809,6260,1777
2,0,93,armpw,armjanus,3,east,1,22,5,1188,1200,y,wiped,16.0,8.5,0,3,0.000,0.437,11838,3103
2,1,87,armart,armllt,0,west,0,10,16,1350,1360,y,wiped,79.5,14.5,0,5,0.000,0.192,6385,9276
3,0,88,armart,corraid,1,east,0,7,4,945,940,y,wiped,28.5,10.5,0,4,0.000,0.573,4745,3548
3,1,87,armrock,armflea,5,east,0,10,57,1200,1197,x,wiped,21.5,5.5,6,0,0.227,0.000,5803,9229
2,0,94,armpw,corlevlr,6,west,1,21,5,1134,1100,y,wiped,13.0,8.5,0,5,0.000,0.967,9973,251
2,1,88,armpw,corraid,7,east,1,26,6,1404,1410,y,wiped,25.5,7.0,0,4,0.000,0.305,11396,8657
3,1,88,armstump,corraid,7,east,1,5,5,1125,1175,y,wiped,40.5,8.5,0,2,0.000,0.220,9526,8229
2,0,95,armjanus,armllt,1,east,0,5,14,1200,1190,x,wiped,35.0,15.5,2,0,0.269,0.000,3825,10154
2,1,89,corak,corwolv,3,east,1,28,7,1204,1190,x,wiped,27.0,8.0,15,0,0.290,0.000,7321,5367
3,0,89,cormist,cormist,6,west,1,8,8,1240,1240,x,wiped,83.5,8.5,1,0,0.018,0.000,7288,7300
2,1,90,corraid,corlevlr,3,east,1,5,5,1175,1100,y,wiped,17.0,9.5,0,5,0.000,0.657,10864,2528
2,0,96,armham,armjeth,2,west,1,9,9,1170,1125,x,wiped,21.5,9.5,9,0,0.864,0.000,1294,6157
3,1,89,corthud,armstump,3,east,1,8,5,1120,1125,x,wiped,37.5,8.5,3,0,0.202,0.000,7583,9558
3,0,90,armham,corcrash,3,east,1,9,9,1170,1125,x,wiped,21.5,10.0,9,0,0.867,0.000,1267,6107
